,canonical_smiles,standard_value,bioactivity_binary,bioactivity_binary_class,bioactivity_multiclass,mol_wt,log_p,proton_donors,proton_acceptors
6767,CCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,529.553,4.412900000000004,0.0,10.0
6768,CCCCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,557.607,5.1931000000000065,0.0,10.0
6769,CCCCCCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,585.661,5.973300000000006,0.0,10.0
6770,CCCCCCCCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,613.715,6.753500000000009,0.0,10.0
6771,CCCCCCCCCCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,641.769,7.533700000000009,0.0,10.0
6772,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCC(C)=O)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,557.563,3.982000000000003,0.0,11.0
6773,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCCO)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,545.552,3.3853000000000018,1.0,11.0
6774,C=CCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,541.564,4.579000000000004,0.0,10.0
6775,C#CCOc1c(OC)cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c1CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,539.548,4.026200000000003,0.0,10.0
6776,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCC#N)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,540.536,3.9165800000000024,0.0,11.0
6777,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1ccc(Cl)cc1Cl)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,660.514,6.900000000000006,0.0,10.0
6778,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1ccc([N+](=O)[O-])cc1)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,636.621,5.501400000000006,0.0,12.0
6779,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1ccc(Cl)cc1)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,626.069,6.246600000000005,0.0,10.0
6780,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1cccc(Cl)c1)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,626.069,6.246600000000005,0.0,10.0
6781,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1ccccc1Cl)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,626.069,6.246600000000005,0.0,10.0
6782,COc1cc(/C=C(\C#N)n2cc([N+](=O)[O-])nc2C)c2c(c1OCc1ccccc1F)CN1CCc3cc4c(cc3C1C2)OCO4,3000.0,inactive,0,inactive,609.614,5.732300000000005,0.0,10.0
6783,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,11000.0,inactive,0,inactive,336.367,3.096300000000001,0.0,4.0
6784,NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,5000.0,inactive,0,inactive,365.792,2.3644999999999996,2.0,5.0
6785,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,13000.0,inactive,0,inactive,319.336,1.2683,2.0,5.0
6786,N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)NCC1CC1,64.0,inactive,0,intermediate,409.667,3.264240000000001,7.0,3.0
6787,N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC1CC1,8.0,active,1,active,845.328,7.086880000000009,12.0,5.0
6788,N=C(N)NCCCCCCCCCCN(CCCCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCCCNC(=N)N)CCCCCCCCCCNC(=N)NCC1CC1,64.0,inactive,0,intermediate,957.544,10.20768,12.0,5.0
6789,N=C(N)NCCCCCCN(CCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCNC(=N)N)CCCCCCNC(=N)NCC1CC1,128.0,inactive,0,intermediate,733.112,3.966080000000006,12.0,5.0
6790,CCNC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)N)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC,16.0,active,1,active,793.252,6.306680000000008,12.0,5.0
6791,CNC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)N)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NC,8.0,active,1,active,765.198,5.526480000000007,12.0,5.0
6792,N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCc1ccccc1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCc1ccccc1,8.0,active,1,active,917.394,8.667280000000005,12.0,5.0
6793,N=C(NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCCNC(=N)NCC1CC1)NCC1CC1,8.0,active,1,active,953.512,9.168680000000005,12.0,5.0
6794,CCNC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC)C(=O)N(CCCCCCCCNC(=N)NCC)CCCCCCCCNC(=N)NCC,16.0,active,1,active,849.36,7.60828000000001,12.0,5.0
6795,N=C(NCCCCCCCCN(CCCCCCCCNC(=N)NCc1ccccc1)C(=O)N(CCCCCCCCNC(=N)NCc1ccccc1)CCCCCCCCNC(=N)NCc1ccccc1)NCc1ccccc1,16.0,active,1,active,1097.644,12.329479999999988,12.0,5.0
6796,N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)N)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)N,16.0,active,1,active,737.144,5.0050800000000075,12.0,5.0
6797,N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)N)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCCNC(=N)NCC1CC1,16.0,active,1,active,845.328,7.086880000000009,12.0,5.0
6798,N=C(N)NCCCCCCN(CCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCNC(=N)NCC1CC1)CCCCCCNC(=N)NCC1CC1,64.0,inactive,0,intermediate,787.204,5.0069800000000075,12.0,5.0
6799,CCNC(=N)NCCCCCCN(CCCCCCNC(=N)N)C(=O)N(CCCCCCNC(=N)NCC)CCCCCCNC(=N)NCC,256.0,inactive,0,intermediate,709.09,3.8366800000000074,12.0,5.0
6800,N=C(NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCNC(=N)NCC1CC1)CCCCCCNC(=N)NCC1CC1)NCC1CC1,64.0,inactive,0,intermediate,897.404,7.60828000000001,12.0,5.0
6801,CNC(=O)NC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)NC(=O)NC)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCCNC(=N)NCC1CC1,8.0,active,1,active,959.432,7.0274800000000095,14.0,7.0
6802,CNC(=O)NC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCNC(=N)NC(=O)NC,16.0,active,1,active,945.405,6.637380000000009,14.0,7.0
6803,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,1.0,active,1,active,1169.482,-5.441399999999994,18.0,18.0
6804,CC(C)(C)OC(=O)/N=C(/NCCCCCCCCN(CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(=O)N(CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)N(CC1CC1)C(=O)OC(C)(C)C)CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)N(CC1CC1)C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,256.0,inactive,0,intermediate,1646.264,18.939199999999996,6.0,17.0
6805,N=C(N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NCC1CC1,2.0,active,1,active,845.328,7.086880000000009,12.0,5.0
6806,CNC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)N)C(=O)N(CCCCCCCCNC(=N)N)CCCCCCCCNC(=N)NC,4.0,active,1,active,765.198,5.526480000000007,12.0,5.0
6807,N=C(NCCCCCCCCN(CCCCCCCCNC(=N)NCC1CC1)C(=O)N(CCCCCCCCNC(=N)NCC1CC1)CCCCCCCCNC(=N)NCC1CC1)NCC1CC1,8.0,active,1,active,953.512,9.168680000000005,12.0,5.0
6808,CCNC(=N)NCCCCCCCCN(CCCCCCCCNC(=N)NCC)C(=O)N(CCCCCCCCNC(=N)NCC)CCCCCCCCNC(=N)NCC,8.0,active,1,active,849.36,7.60828000000001,12.0,5.0
6809,CC(C)(C)OC(=O)/N=C(/NCCCCCCCCN(CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(=O)N(CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)N(CC1CC1)C(=O)OC(C)(C)C)CCCCCCCCN/C(=N/C(=O)OC(C)(C)C)N(CC1CC1)C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,256.0,inactive,0,intermediate,1646.264,18.939199999999996,6.0,17.0
6810,CC(C)c1ccc(-c2nc(CN3CCN(c4ccnc5cc(Cl)ccc45)CC3)no2)cc1,32.0,active,1,intermediate,447.97,5.383800000000006,0.0,6.0
6811,Cc1cccc(-c2nc(CN3CCN(c4ccnc5cc(-c6cccnc6)ccc45)CC3)no2)c1C,32.0,active,1,intermediate,476.584,5.285840000000005,0.0,7.0
6812,c1cncc(-c2ccc3c(N4CCN(Cc5noc(C6CCCC6)n5)CC4)ccnc3c2)c1,512.0,inactive,0,inactive,440.551,4.659600000000004,0.0,7.0
6813,CC(C)c1ccc(-c2nc(CN3CCN(c4ccnc5cc(-c6cccnc6)ccc45)CC3)no2)cc1,32.0,active,1,intermediate,490.611,5.792400000000006,0.0,7.0
6814,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,256.0,inactive,0,intermediate,1449.271,0.10620000000000512,19.0,25.0
6815,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,1.0,active,1,active,331.347,1.5833,2.0,5.0
6816,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,4000.0,inactive,0,inactive,1784.204,-2.9121199999999563,31.0,20.0
6817,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,8000.0,inactive,0,inactive,1756.15,-3.6923199999999428,31.0,20.0
6818,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1784.204,-2.9121199999999483,31.0,20.0
6819,C[C@@H](O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1852.238,-2.5189199999999676,31.0,20.0
6820,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4000.0,inactive,0,inactive,1840.232,-4.643579999999938,35.0,20.0
6821,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,2000.0,inactive,0,inactive,1852.287,-2.9782799999999474,34.0,19.0
6822,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,2000.0,inactive,0,inactive,1810.206,-4.148579999999928,34.0,19.0
6823,C[C@@H](O)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,32000.0,inactive,0,inactive,1816.122,-7.974179999999931,37.0,22.0
6824,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(N)=O,2000.0,inactive,0,inactive,1954.338,-2.3884799999999666,34.0,19.0
6825,CC(C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1642.122,1.0457999999999927,22.0,19.0
6826,CC(C)C[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1684.203,2.2160999999999893,22.0,19.0
6827,CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](CCCCN)C(N)=O,1000.0,inactive,0,inactive,1684.203,2.216099999999986,22.0,19.0
6828,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)C(C)C)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1754.178,-2.4171199999999393,30.0,19.0
6829,CC[C@H](C)[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)[C@@H](C)O)[C@@H](C)O)C(C)C)C(C)C,2000.0,inactive,0,inactive,2846.515,-9.083659999999998,41.0,37.0
6830,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,128000.0,inactive,0,inactive,1449.271,0.10620000000000512,19.0,25.0
6831,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1000.0,inactive,0,inactive,822.953,4.335420000000004,6.0,15.0
6832,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,128000.0,inactive,0,inactive,331.347,1.5833,2.0,5.0
6833,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,128000.0,inactive,0,inactive,546.587,-1.2991999999999946,3.0,11.0
6834,CCC(C)CCCCC(=O)N[C@@H](CCN)C(=O)N[C@H](C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O,1000.0,inactive,0,inactive,1169.482,-5.441399999999994,18.0,18.0
6835,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,128000.0,inactive,0,inactive,733.937,1.785600000000004,5.0,14.0
6836,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H](CN)CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,128000.0,inactive,0,inactive,449.549,-3.976699999999996,8.0,12.0
6837,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,250.0,inactive,0,intermediate,457.483,0.1866000000000017,5.0,9.0
6838,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,128000.0,inactive,0,inactive,319.336,1.2683,2.0,5.0
6839,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,32000.0,inactive,0,inactive,361.373,1.5439999999999998,1.0,6.0
6840,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,4000.0,inactive,0,inactive,1784.204,-2.9121199999999563,31.0,20.0
6841,CC(C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(C)C)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,8000.0,inactive,0,inactive,1756.15,-3.6923199999999428,31.0,20.0
6842,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CCCCN)C(N)=O,2000.0,inactive,0,inactive,1784.204,-2.9121199999999483,31.0,20.0
6843,C[C@@H](O)[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,4000.0,inactive,0,inactive,1852.238,-2.5189199999999676,31.0,20.0
6844,CC(C)C[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4000.0,inactive,0,inactive,1840.232,-4.643579999999938,35.0,20.0
